content,label
有来天津南港干活的管工吗？500一天，工期到7月左右。地埋管，最大直径2.4米。电话。高老板。工资可靠本人也在，这几天进场。,0
需要铜铝长短焊工一名花牛,0
有瓦工贴砖吗？在张家窝社会山南苑，有5-6平米墙砖需要维修，剔掉沙灰，重新贴砖，李。400元。贴完下班。,0
温州市龙湾区滨海二十一路招水电师傅，小工，学徒工数名，电话,0
"后天有盘管的吗？河西120多平米,",0
找1名木工做护墙板日工一天活，活在临漳县城，要求临漳城里周边木工，联系电话，,0
明天天津河东区用四个油工，室内刮腻子，喷漆，日结,0
天津项目招消防报警系统安装工，大工3名工资300元，中工5名工资260元，管住不管吃，项目有食堂，每天工作9个小时，加班有补助,0
生态城要两个瓦工师傅小工一个，卫生间磊台子抹灰，成手二八刀不要打电话，工资日结，地址生态城智慧中心自己来**中午有饭工资320.小工200,0
加一个车，加一个会打套子的，谁会打套子联系我,0
静海需要个干钢结构师傅,0
天津河西找刮腻子好手5人。一天280。管吃。手不行的来了没钱。定量！！！,0
《招工》戴家搞招折弯大工二大工《工资面议》电话,0
暖气改造,0
要45个能干探伤的二保焊工，能干三十左右的板，九小时380包住不包吃。长年活车间制作，电话,0
天津完达山二期改造，需要水电工4名，工资350一天，电联：,0
河东区，找瓦工打地面，300多平米。,0
天津，招大铆工一天400管吃管住，工资月结。二铆工一天350管吃管住，工资月结，以上每天10小时。电话,0
布艺沙发招木工两名电话,0
"加木工1人,",0
有没有活的小工吗，活在大港，上八点，下六点，要男小工一个，有闲着的电话联系,0
天津宁河招二保焊50人，工资32元一小时，每天工作10-11个小时，活好干，室内车间工作电话,0
天津钢结构厂房要铆工，工资自己谈，朱经理,0
招家装中央空调安装工，18一50周岁，学徏成手均可，工资4000一10000元，天天开车下工地干活，工资月清，有驾照优先，电话.工作地天津,0
天津要焊工，八个小时350，联系电话董师傅。准成！,0
天津津南黄台开发区，有没有会硬包的师傅，壁布硬包墙面，手艺好的，没那么多事，二把刀勿扰，客户要求高。,0
有能铺大棚布的人吗？能干的联系我报个价微信同号,0
招聘10名电焊工，气保焊，男50岁以下，管吃住，一天8小时280到300，月结工资，想来的电话微信同号,0
石材城边儿上招焊工,0
明天早上要4个小工要求2男2女，男200女170早7:00晚5:30下班就开支地址神州大道1号,0
塘沽需要一名工地做饭的，管吃住4千月休2天，男女不限,0
招家装中央空调安装工，18一50周岁，学徏成手均可，工资4000一10000元，天天开车下工地干活，工资月清，有驾照优先，电话.工作地天津,0
加木工三人。,0
有专业会做木质板的工人吗，有个服装店要装修。用两个人。必须会仭的。活在滨海新区。附近的优先,0
天津安装工数名,0
有没有专业吊模，吊洞的人员？电话联系,0
"有刮腻子，刷墙的师傅吗？我朋友我点这方面的活找个师傅,",0
"装饰公司招聘:1、室内设计(会CAD,3DMAX)2、批量精装技术员(会CAD)3、批量精装工地现场管理人员要求:装饰经验丰富者优先，男女不限电话:地址:武清区华北城A区",0
马聪来个焊工要长工,0
六号路找下局接板挂钩,0
诚聘消防中控员：要求：年龄18–60周岁，国考证夜班1名工资：6000，上12休12，上7下7。联系电话:宫地址：天津市西青区海泰南道16号,0
有干后台的吗要长期的。活在天津,0
中豪木业3号车间找长干接板原木捡尺,0
天津汉沽临津产业园，招工电工，制装机技术工，阀口袋技术工，工资面议,0
西小站或双闸找年轻的手把焊工焊罐。联系电话,0
加木好手7人二把刀勿扰,0
室内气割切割阁楼，两米高。十几个工字钢，100160，十五根，350管吃午饭，,0
19号南开仁恒伊势丹需要一名水电工商场里面5楼。380元一天能做的联系,0
找女工2名，拧螺丝，一天160中午管饭滨海新区神州大道1号,0
天津博迈科海洋石油要铆工三人380-400，3G4G焊工两人400亚马焊工证.有博迈科焊工证的优先，小工260.电话,0
静海开发区找个枪手师傅，联系电话刘总工资面议,0
加木工一人,0
招室内装修木工，自带工具，招小工一名，会用电动工具，招电工改造室内线，上7下六，休息一小时，北辰科技园,0
因扩大生产，津南区招喷粉大工二名，（主要产品是通讯机柜）待遇优厚，联系电话:,0
电工安装灯开关,0
天津招橱柜大工2名，小工5名，工资面议，工资月结，有意者电联！,0
预定:钢筋工，木工，砼工，焊工，架子工，带价来，联系电话,0
招聘氩弧焊工及学徒工，招拉弯师傅及学徒(工资6000－12000），氩弧焊能熟练掌握焊接工具及其材料，焊接技术能达到精品效果，一般都是干别墅的活，所以需要精品技术，能够现场安装技术。管住，管工作餐，工资9000－12000元。学徒工工资6000－9000元,0
镀锌调度脚手架，丝杠有想干的联系我,0
找木工，油工长期最好。工地在武清区,0
天津和平大悦城18号晚班需要电工两人装灯走线，要求有电工本**酸证明，混子勿扰,0
天津科达信公司招聘1.亚美大陆煤层气招聘压裂监督2名，要求：持中石油或中石化监督证、三小证有效；年龄50周岁以下，初八上岗，近期面试。待遇400元/天；另生活费50元/天。工资月发，工作地点：山西沁水。,0
周结工资205/180一天，男女不限1、两班倒操作工205元/天7:30--19:00中间休息1小时吃饭要求：22-50周岁男女不限?2、长白班操作工，180元/天7:30-18:30中间休息1小时吃饭要求：女22-45周岁男22-50周岁3、二氧焊工数名，330元/天，10小时，两班倒内容：实心焊丝混合气，多层多道角焊缝成型漂亮，工程机械，挖斗，大臂，小臂车间空调，冬暖夏凉工作地点:牛家牌电话:,0
天津宁河区沙发厂招扪布沙发2名扪功能沙发2名扪床1名常年有活儿，保底+计件8000—13000左右联系电话微信同步,0
天津武清区，公司招聘，二保焊，氩弧焊，工，长期的，打短勿扰…公司管吃管住，住公寓…一天9个小时，试用期一个月，转正工资8000至9000每月带薪休假两天。月发工资，可随意预支工资…混子打酱油的勿扰…确定能来的打电话就说李师傅张队,0
滨海新区生态城招镶砖师傅或兄弟班组（请注意不要队伍），卫生间厨房墙砖300*600，40/平米，客厅地砖800*800，35/平米。材料，水电到位，角已倒好，一层一结（两户），电话（同微信）,0
天津市武清区杨村诚通修理厂招聘喷漆师傅，薪资待遇优厚，管吃住，按时发放工资电话,0
加木工师傅,0
后天西青大寺附近需要一名干过防雷接地的熟手焊工，没干过的勿扰，不管住需要自己到工地中午管一顿饭一天大概9个小时吧，一天400能干7-10天上高活30-40岁左右的最好需要真的焊工操作证，干活实在的哥们联系我,0
天津大义公司招聘塔吊学徒，不要学费，待遇优厚，有工资，简单好学，只要不怕高就可以,0
室内加固那天三个师傅有干的联系4天活两米6高一步架,0
"天津滨海新区办公楼拟于三月中旬左右开工改造，需用瓦工，贴踢脚线789米，各种瓷砖1452平米。包住。请与我联系。,",0
活在天津。有师傅要去的联系我。,0
招塑件抢手一名每个月8000不加班工资每个月准时发放有意联系王斌,0
天津北辰区青光新中式家具厂招底漆师傅一名，小工两名，联系电话，,0
瓦工师傅2个小工一个卫生间磊台子抹灰,0
天津找现场接线大工师傅，汽车生产线，自动化设备接线，有工作经验的能看图纸，工资350一天，九个小时，要干4个月左右。,0
诚聘钢结构学徒工，电焊，气割，，长期干，管吃管住，一天九小时，每个月15号开支，年龄要求，18到40岁，工资一天180，三个月以后涨工资，联系电话，冯经理，地址在浙江省宁波市象山县滨海工业园区。,0
天津南港和山东枣庄施工现场现招以下人员：高压焊工50人一天600普通焊工50人一天380特殊材质焊工20人一天1500人管工50人一天550元起重工20人一天450元小工200人一天260元技术员8人一天400元现场管理5人一天600元以上人员都要有证，焊工双证，月底左右开工，工期半年左右，焊工需要现场考试，符合条件者方可报名统计，打电话时间早9：00~晚18：00其他时间勿扰电话，马姐,0
本长招抢手一名！地址静海联系电话,0
找四五个住工地钢筋工，工地在天津有想干的联系,0
招聘长期工。打磨师傅4名。氩弧焊工5名。折弯师傅2名。做过家具五金展具者优先包食宿，工资待遇电联.工作地址，天津联系电话：,0
天津氩弧焊工，二保焊工！300一天，大龄工天津临港北大精工招聘：氩弧焊，二保焊，男工10名，要求有证，年龄：18到55周岁以内，两班倒，上8点下20.00点，10小时工作时间，管工作餐管住，主要负责塔内件的焊接工作，30元每小时，押3天后，3天一结，打卡结算工资（提供本人农业银行卡）班车接送上下班！入职需要体检，在津人员和外来人员都需要在津48小时**酸检测报告入职，外地带星号的人员不接受！报名电话??,0
找个氩弧焊学徒工，长期的有想干的联系，河东区钢材市场附近沃尔沃路,0
找个砌墙磨灰的挪个门活不多活好的在塘沽大梁子电话,0
加几个小工,0
招聘油漆工：308一天，11小时，管吃管住，50岁以下，需要干过集装箱行业的，随时面试，,0
工厂诚招，红外线师傅，手加工师傅，石材安装师傅，学徒工等数名工作地天津，高先生,0
京津冀地区钢筋制作绑扎，二次专业承包。蒋高兴,0
武清区曹子里镇需要喷漆工一名，厂房内4米高补漆一天活，就干实在人来一个，,0
加木工一个人，有四十八小时**酸的，就要小站的，电话,0
有意向的专业队伍可以给我打电话咨询，,0
兵哥哥招聘：因为活多，太多了，找干活的工人师傅，电工6位，是低压电工，高压电工2位，必须持有：中华人家共和国电工进网许可证，还有：中华人民共和国特种作业操作证，还有水暖工，持有水暖工的，水力操作证，家电维修的，持有家电维修证，清洗保养证，有意者可以给我兵哥哥打电话,0
招二氧焊工两名长短均可，椅子活计件工资地址大通公司院里联系：,0
后天西青大寺中芯国际需要一名干过防雷接地的熟手焊工，没干过的勿扰，不管住需要自己到工地中午管一顿饭一天大概9个小时吧，一天400完活结账能干7-10天上高活30-40岁左右的最好需要本人和身份证和焊工操作证都对应必须网上能查的真证，干活实在的哥们联系我看清以上的要求在联系我,0
本厂需要大理石娴熟者工人一名，大工200多小工150，一天，有意志者电话与微信同步王先生,0
"用小工能上高的优先，唐官屯附近，一天200块钱，,",0
天津武清高铁站需要两个拉电线的小工，只做日工,0
海油平台招电工300-370一天供住中午管一顿饭。主接线和放线。联系电话,0
海油平台招电工300-370一天供住中午管一顿饭。主接线和放线。联系电话,0
天津消防弱电招长期大工，中工，小工，联系电话,0
招女工2名，拧螺丝一天170中午管饭滨海新区神州大道1号,0
天津家具厂招工大工小工数名司机一名待遇好电话,0
天津工地需要一名管理人员，最好自己带几个人！山东电建二公司的内部活，钱可靠出劳务！王经理，私聊,0
天津市第一中心医院新址，招专业批腻子师付五人，干三五天的不要，要求干活手脚麻利，不玩狡猾，可干两个月，干长期的优先。320一天。电话微信同号。,0
招工七大街招电工，上五险月工资4000。不上保险月工资5000，管午餐，大小礼拜，一天8小时。联系电话,0
天津市河东区学校贴瓷砖厕所300*600地面800*800，有五千平米，要队伍，,0
天津河西找刮腻子好手1人。一天260管吃。手不行的来了没钱。定量！！！还要质量！！！,0
"找铁地砖师傅工资400元,",0
大北散热器招工小工两名一名看封堵机的喷涂打磨的一名电话,0
天津招一名空调安装师傅焊接铜管！400元天！日结,0
加钢筋工二把刀，不会干的别打电话,0
"有瓦工团队吗，一个学校6000平米，能干的联系一下,",0
张家窝有个家装铺砖，电话,0
"有木工吗？吊顶隔断,",0
天津塘沽橱柜厂招师傅数名，学徒，工资月结，有实力的师傅来，会开车优先，徒弟踏实肯干，电话.,0
招焊工一名在滨海，要求焊过冷卷法兰焊接头，工作时间9个半小时，工资技术要好，12000，手机号,0
要两个小工长期活,0
天津有十万平冲筋活有干的联系我,0
找木工，电话加微信,0
"安装发光字，有兄弟吗,",0
零杂活，力工，瓦工，挖沟6—7人工资日结工资最低150—350车费看路程,0
定制家具安装工。周日中午十二点能做,0
家装水电改装。技术过硬者优先，自带工具。,0
天津武清需要小工220一天，2个月活，有去的联系我,0
区青光镇家具厂…急招小工男工25岁到五十岁工资连系电话,0
你好。招聘，电工带班的，有证。懂图，住宅。厂房。学校。电器安装调试。有干的，微信号。.加微信号工资好，加微信聊，活基本在天津北京。河北山东等地，,0
小工男女不限18-45200/天日结,0
办公高隔，百叶玻璃隔断，期待合作，价格美丽,0
车把厂招工，车把厂围弯，不压工资，常年有活，王庆坨镇内帮着,0
天津博迈科厂地招聘海工电气和仪表调试人员，工资370到450，工期一年+，管住不管吃，工资压一付一，月底前安排面试。,0
——————————全屋定制招聘如下岗位:1:数控下料员4名2:直线封边员4名3:数控排孔员4名4:分拣，试装师傅4名，5:擦板包装人员10名，数控操作，简单上手快公司提供住宿，有夫妻间，包吃包住！待遇面议工作地点:天津市宁河区微信：,0
江苏，山东，天津高铁项目，四川招小工数名，工资7000-10000元，长期有活，电话,0
隔墙板招班组内墙三十外墙四十非诚勿扰不会干的直接撵走可预支生活费3000平米干完清账,0
招二保焊工若干名，药芯一级探伤，板厚40mm左右，工资20000左右/月，一月一开，请联系:张工,0
天津市华阳木业有限公司，招木工2名，全屋定制设计师1名,0
东丽区东丽湖附近厂里需要二保焊工两人，小活没有探伤口，活简单好干。有宿舍，军粮城附近有班车。我就在这里上班。有想干的朋友联系我。,0
干长焊工来一个大于,0
新中村需要零活小工两人有空联系,0
总面积12000平屋面板墙板外包，有想干的吗？,0
有干日工的瓦工师傅联系住工地,0
天津武清中医院附近最近需要两人安装风管最好包工几天的活联系电话,0
诚聘:电脑网管、监控安装维护人员4人，学徒工数名，工资待遇面议，联系电话,0
天津工地找个电焊工焊马蹬，2.5一个量大,0
富管营家具厂招男工开叉车一名女工摆板一名联系电话,0
要一个小工，开个门口，砌块的，电话,0
招工天津港诚招铆工、焊工、打磨工。每天工作九小时，焊工日工资450元，打磨工日工资260元。联系电话:|月结|,0
招工天津港诚招铆工、焊工、打磨工。每天工作九小时，焊工日工资450元，打磨工日工资260元。联系电话:|月结|,0
来一位电焊师傅300一天,0
找车3个水电工，专业的，活在塘沽,0
塘沽三户精装冲斤做石膏活，来两个师傅,0
天津武清有点60套橱柜有附近空闲师傅联系,0
武清区中医院附近需要两人安装风管几天的活最好包工带工具,0
"有的大港打孔的吗？一个180的孔,",0
45岁以下，二把刀焊工，成手焊工，学徒焊工都要。抓紧报名，招满即停,0
天津招吊顶隔断木工，工作9小时长年有活，管吃住，招学徒工，,0
诚招木工师傅，工厂在天津市宁河区临津产业园，联系电话，徐,0
天津宁河家具厂招聘拆单员3名，铣行工一名，家具设计师3名，包食宿，工资面议，联系电话,0
需要俩人拆砸有干的联系电话,0
天津有室内打单瓦的活，19号从新乡开车去，招大工彩钢瓦打板两名九个小时350元，小工地面打杂一名150元，人站在升降机上打钉，安全不累，管吃住，路费报销，人走账清，中间可以借支，有干的联系陈微信同步,0
加钢筋工,0
有去天津干活的吗，小工240一天管吃管住，有去的和我联系,0
招干楼房外挂件的力工两个，240一天，月结，和我一起去，活在天津。有意者请联系张，二十二号走,0
天津中海油模块架子，差一名架子工，两个小工，一天九个点，每天都有加班，包吃住，来回路费，劳保，一年工期,0
宁河悟悦找木工每天下班结帐，370不管吃,0
"找个专业油工，刷乳胶漆家装，专业的联系我,",0
招普工，工资周结两班倒，操作工，年龄18-50周岁（男），18-45周岁（女）。工资205/天长白班，操作工（年龄18-45周岁（男），18-40周岁（女）。180/天两班倒，焊工，年龄18-50周岁（男），33/小时包住宿福利食堂，工资周结联系电话同微信,0
全屋定制工厂招按装大师傅2名学徒小工2名设计1名以上职位包吃住，工资月结薪资待遇优厚，电话,0
塘沽制作门窗幕墙玻璃安装、办公高隔、肯德基门、钢结构等建筑工程，期待您的合作：,0
有焊电动车架的氩弧焊工吗？来一个一天活干完结帐,0
天津南开奥城找油工师傅一名，刮腻子刷漆，工资350一天，上8点，下6点，一天9小时，日结，二把刀勿扰，干活墨迹的也勿扰,0
天津武清软床厂诚招：软床车工2名，打底贴棉2名，包装工2名，我们保底工资高，订单稳定，工作环境规范整洁，工资准时，欢迎加入（）,0
"我要一个焊工，小站干,",0
招，二保拉焊5人，长期有活，工资准时，活好干，电话,0
5?《家具厂》男女不限18～40工资：18元一小时，每天12小时综合收入：6000～10000左右厂方提供：食堂吃饭住宿。接受?报名，,0
（长白班）九园开发区机械厂招聘岗位:装配工???二保焊招聘要求:男，18-45岁1.装配工资结构:计件工资每个月4500－7000元2.二保焊工资结构：小组计件，综合工资6000－10000元备注:身体健康，能吃苦耐劳，服从工作安排，能适应加班，管住管吃，管两餐，休息1个小时，休息半个小时，宿舍到厂区班车接送.转正后五险，节日期间放假发放节日礼物地址：宝坻九园开发区报名电话：（同微）,0
l天津北辰木门柜子全屋定制厂招长期安装工，保低加计件，会安装柜子，木门，墙板背景墙，会开车及量尺售后微信同号,0
长白班组装工1:梅厂长白班，钳工，折弯工18-23元一小时，押三天后周结工资25-45岁男工，上8-下6，管工作餐，管住?提示:干不满一个月扣前三天实习工资。转正上五险本公司主做安检设备报名电话,0
有没有外出干活的能上高就行活不累，240供住不供吃，工作地方天津电话,0
天津西青京东工地现找安装工人两人,0
天津河东区找干活家装吊顶木工300元一天,0
小站缺俩钢筋工电话,0
找个小工要干活利索的，一天240中午管饭五六天活，完活结帐,0
?可以先打电话询问，本人24小时开机，期待您的来电?招收塔吊学徒我们是包学包会包分配，不收取学费。塔吊和开车差不多，有驾驶室，配置空调风扇工作轻松，工作环境干净，年轻人干的居多，到公司会先安排你熟悉现场，会让你先干15天到20天信号工，一天工资160。学塔时间大约5到7天就能学会。(学塔期间没工资)。学会安排上班就有工资。未满三个?工资结算一半?学会工资3500一?涨500。干满3月一?涨1千。3500..4000..4500..5500..6500..7000..工资?发生活费1500.干满三月可以报预支，1500--4000.(生活费在内)。剩余工资年底打卡工作地点:天津，河北，沈阳，长春，山东，都有项目在做。,0
需要两个瓦工，好手，五点半走，,0
津南双港有做水泥自流平的师傅吗？二把刀不要,0
河东区用一个小工200中午管饭，8.00-6.00，随时可以打电话,0
天津军粮城，找刮腻子好手师傅,0
滨海新区北塘找水电工，主要为卫生间蹲坑小便斗安装，照明插座管路，消防支管安装，350元9小时，3月1日开始，附近干活踏实技术好的联系,0
工地在天津，需要15个焊工，工期一年，可包可点，月结！,0
焊工八小时280—290管吃住有加班二保焊,0
找小工60岁以下。工作地点天津。一年长期有活。在室内工作。活轻松管吃管住。免费上意外险。要求服从管理每天上班。喝大酒的不用。工资月结。还差60人。一天180管吃住。有人的联系比绿化还轻松,0
日结夜班210压一天拉丝240日结白班180压一天拉丝210上够26天班，在奖励300块钱！7点集合，八里台冲压小件！白班夜班上8点下8厂区可以抽烟，带耳机听歌管吃自带饭盒，一天2顿饭夜班不管吃，厂门口有超市！另招辅助工位，擦油，摸油，封箱，叠纸盒活轻松，站坐都有！女孩擦油抽检全检全部坐岗男孩机台仓库点焊物流打磨活????轻_x0002_?????松好???????干，西青大寺龙居李庄子有班?车，路过津港公路。第一次来准????备身份证??相???片?正???面?????就???????可?_x0002_??以接人电话小丁提10天天要人??男女不限??,0
招钢筋工30人在天津9小时350管住不管吃工资月结，压半个月工资不会干的不要，因生活习惯不同，**不要,0
静海祥盛自行车扩大生产规模现招焊工三名，备料工若干名，校正两名（有工作经验者优先）。联系电话朱。也可加此微信联系,0
找专业的pvdf人员，天津，，工资9小时450+,0
我是店主需要装修一个底商商铺要全包施工墙面，换门牌匾小隔层水路电路,0
天津用木工，有集装箱吊顶，隔断墙活，包着干，工期三个月，谁能去打电话联系,0
急招电动三轮车下料弯管打磨常年有活待遇好,0
单位常年招聘电工、辅助工，每天标准8小时工作制，加班另算。电工每天280~340元，电工根据技术高低定工资，综合工资7000-10000元，辅助工每天200元综合工资6000-7000元，所有工种根据出勤率计算工资，多劳多得，辅助工干满三个月之后酌情上涨工资，包住，工作轻松工资有保证，年龄要求50岁以内，必须接种疫苗（已打加强针）缴纳意外工伤险，工作地点在天津联系电话,0
找小工60岁以下。工作地点天津。只要男工，一天10个半小时。一年长期有活。在室内工作。活轻松管吃管住。免费上意外险。要求服从管理每天上班。喝大酒的不用。工资月结。还差60人。一天180到200。有人的联系比绿化还轻松,0
港口招厂房电气安装小工多名，工资6000-7000管吃管住月结年龄45岁以下电话,0
需要专业贴瓷砖师傅（墙砖地砖）二把刀勿扰,0
大寺龙居招聘机修师傅，学徒工，喷漆工.工资你说了算,0
天津市区招专业瓦工一名，长期有活，市内六区连锁店，按平米计算，清工，要求干活踏实，有意请联系：郑工,0
??继续报名中……4.?天津造船厂.二氧，铆工，手把补焊，管吃餐.有住宿综合工资10000-14000月在不请假不迟到不矿工的情况保底工资1万男25-45岁.要求能吃苦耐劳焊工学徒顶岗时间看个人学的快与慢，正常3-7天左右焊工，铆工：340/天??报名?,0
诚聘二保焊工数名，长白班，计件活，月8000—12000免费吃，免费住，每天工作时间10小时，进厂0费用，无需焊工证。工作地址：北辰区大张镇。联系人：杨先生,0
成手吊顶木工咸水沽吾悦广场附近的来,0
"塘沽找个天工台面柜门,",0
需要木工师傅安装护墙板，联系电话,0
家居美容，家具有磕碰，裂缝修补。活在津南区咸水沽合盈园。,0
有装修的连系,0
天津博迈科，因工作量增大，现招二保焊多名，要求做探伤，380-400八小时，加班另算，铆工多名380-400八小时，加班另算，学徒工240半小时加班另算,0
天津武清区工地招收工程水工、工程电工，有吃有住，宿舍提供空调，月生活费2000元，其余工资年底结清。师傅日工资320左右。大企业诚信第一，非诚勿扰！联系人：丁先生,0
招用两名家装长期工师傅，会开车，。中午管吃，不管住，工地大部分在津南区及附近，自己可以独立完成水电改造，简单吊顶，批腻子刷漆。长期有活，工资有保障，一天300元。有意者私聊,0
津南区招用家装师傅长期工，一天300元中午管吃，长期有活，最起码要能独立完成水电改造，批腻子刷漆，会开车有驾驶证，工资有保障。,0
天津蓟县红木家具厂招聘技术型木工5名，安装工2名，正月二十正式开工，联系方式,0
现招修理工若干名，管吃管住，师傅一月9000，会干的6000_7000左右，学徒3500（16－19）岁，要是干的不错工资在商量，地址塘沽，电话,0
塘沽招安装工两名,0
有铲腻子的吗活在团泊电话，,0
这个家具厂招木工大工师傅五明学徒五明工资月结,0
现在有闲得氩弧焊工嘛中北镇不锈钢城,0
天津东丽区招前期预埋水电工工资300-350每天工作9小时有意者请打电话赵,0
津南区有不锈钢包铁皮的吗大概2000平米不锈钢包铁皮安装玻璃打胶每平米45,0
天津东丽区招前期预埋水电工工资300-350每天工作9小时有意者请打电话赵,0
用一个专业家装贴砖师傅，活在东丽区民航小区，,0
河东区电工安装灯,0
梨秀园找铲腻子的，现在来,0
天津倒料需要十人男女不限八小时240年龄55岁以内管住不管吃想去的自己联系耍滑的鸽子勿扰工期40天左右,0
招天津抗震支架安装工数名！学徒工数名,0
天津空港经济区土建项目招聘跟槽班组，6元/平米，包活，非诚勿扰,0
南开家装找拆砸工，独单全拆。随时可以干,0
有氩弧焊大架子帮忙的吗，一天干完活就给钱，,0
二保焊工，七天后日结300-320/天，人走账清，小工250-260/天，管工作餐管住，不要证，不体检，长期活，不要临时工，人走账清,0
有会做净化板的师傅吗用一个人,0
找挂钩4.7下局5.2天津4,0
家具公司招聘跟单员2名拆单员5名木工师傅5名封边师傅2名开料机师傅2名打磨工5名面漆师傅2名贴木皮师傅3名普工10名电话：地址:天津汉沽区环渤海家具园,0
有没有会安装空调的,0
天津市北辰区招彩钢钢结构安装工人数名，日工资350元，电话孙老板,0
南开家装装拆砸的独单。找专业砸墙的干活细的，有责任心的师傅,0
急招男工人地扯：天津滨海新区要求：身体健康年龄：18一54岁第一批需要300人工资待遇，24元每小时工作时间，早八晚五加班另算：每小时24干得好有升职空工作轻松：活不累中合工资：8000～9000电工焊工：工资11000起微信电活：看到的,0
天津中海油工程招辅助工，男55岁以下，女49以下，一天8小时240元，加班多，加班有加班费1小时30元。活不累，没有技术含量，管住不管吃，上下班车接送。工资月开，押1付1。初八开工，有想出去打工的，请打电话。,0
天津武清区招弱电大工，小工工期可以干到年底，包住，不包吃工资面议,0
电装空调部件招聘男：18-35周岁工作简单好干230/天，上8-下8.200/天，上8-下5.3天日结，最少一个月。市内周边都有。面试联系,0
天津北辰区青光大型实木家具厂油漆车间2022生产扩招组装工3名色漆，面漆枪手各1名油磨工3人草磨工5人底漆工2人擦色工3人待遇优厚！公司有食堂，宿舍，发放工资准时。有意电联(已开工)复，敬请谅解,0
天津墙体加固工程招喷射混凝土工，钢筋工，可包可点，,0
天津游乐场央企招聘油漆工2人8小时双休男55岁以内油漆工大部分都是游乐场里的护栏重新涂装等杂活有刷漆喷漆调色的经验者的优先能吃苦耐劳?听从团队管理的薪资待遇:1、每天工作8小时，每周双休计月工作176小时28.4元/小时管吃住2、月综合工资5000-8000，具体私信?每月20号发工资3、住公司宿舍独立卫生间淋浴空调企业优势:央企专业管理?游乐园场地内环境优越?联系电话同,0
招建筑水电工，活在天津宝坻，下工350一天，工资月开，最好有代班的，人以招够,0
"找装楼体牌子的掉板师傅,",0
天津静海实木套房家具厂招白磨草磨油磨工数名，工资准时保底?计件，电话,0
招聘，工地，上材料，下垃圾小工,0
天津智行机械设备安装有限公司招聘：货架安装工、自动化设备安装工要求：男18-53岁，身体健康，可登高工作时间：长期在项目现场（全国各出差，出差时间在1-3个月，提供食宿及往返路费）每天工作10小时薪资：250元---350元每天联系人：郝先生,0
安装空调师傅，中央空调，安装风道师傅,0
招住工地小工数名，滑头的不要,0
招工启示长期大量招钢结构平台安装人员，央企业务，工作长期稳定，工资月结，统一安排住宿，工作地点：天津港，具体工种如下：1、焊工：男性，年龄55周岁以下，要求工作认真负责，积极热情，二保焊操作熟练，经立焊、仰焊考he通过后（考he时进行擦伤检测）办理入职手续；工资350-400元/天，按月定期发放。2、铆工：男性，年龄55周岁以下，要求工作责任心强，能熟练看懂CAD图纸并能按图纸正确下料、拚接及点焊成型，工资300-400元/天，按月定期发放。3、打磨工：男女不限，工作勤快，年龄55周岁以下，工资220元/天，按月定期发放。联系电话：，V信同步，联系人：陈女士,0
【宁河新华昌】月入过万明天面试焊工12000－13000油漆工12000－13000普工8000-9000能吃苦耐劳管三餐管住，长白班，男20－45岁,0
招聘包覆线条师傅1名，可以自带小工，有意的师傅电话联系,0
"有维修仿古地平漆的吗,",0
"兄弟们，有人去天津没有电工320，水工325，焊工350，每天补饭钱25,",0
汉沽开发区集装箱10.5小时二保焊保底320/天喷漆工保底350/天，月结,0
橱柜厂诚聘橱柜安装师傅，操作工，零杂工。包吃包住，有意电联。,0
找几个人长干的木工师傅在天津静海电话,0
有闲着的二氧焊工吗？一天的活，焊车把，完活结工资，,0
招工了，兄弟姐妹们新的一年开始了，刮腻子两遍贴阴阳角，手艺过硬的，计件工资，班组不要，只要干活的工人，吃苦耐劳，踏实肯干，服从安排，要六个人，三天打鱼两天晒网的不要，二把手勿扰，,0
招聘水电维修，物业保安,0
柯瑞克美缝天津直属团队现招募以下岗位：美缝：工作时间自由，具备一定的沟通能力，对客户的一颗责任心，有无经验均可！美缝学徒：四十岁以内，带着细心，耐心，责任心来选择柯瑞克，成就你不一样的人生！,0
铲建筑90平方房子两室一厅加一阳台防水腻子加砸3平米墙1100左右,0
"有卫生间新砌墙抹灰粘砖的大工吗,电话：",0
天津博迈科，因公司工作量增大，现招二保焊工多名，做探伤，工资8小时380-400，加班另算，铆工多名，8小时380-400，加班另算，学徒工，8小时240，加班另算，欢迎您的加入,0
自己班组招聘铆工，电工，学徒工，辅助工，打磨工，月工资基本8000以上，加班多工资过万，提供住宿，大公司活稳定钱准，另招电工，供住宿，通勤，上五险工作地点：天津市滨海新区可以介绍朋友，来的干满一个月大红包奉上，多谢各位有意者电联：（微信电话同步）,0
天津有拆地库主体模板拆除不清料有包的联系我电话,0
有专业安装钛镁合金的师傅联系我.电话,0
天津静海大棚项目，36000平米一个棚，900个棚，一平米170，诚招有实力单位合作，,0
